who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
18022576,,,,,,,,,0
18022576,,"Minister of Information, Communication and Technology (Eswatini)",2018-11-03,,,Dumisani Ndlangamandla,,,1
18022576,,,,,,,,,2
