item,itemLabel,position,positionLabel,start,psid
Q107600891,Cleopas Dlamini,Q30101440,Prime Minister of Eswatini,2021-07-16,Q107600891-0a6f1a66-4d1a-c2d1-c20a-61da9d3f0474
Q64747413,Thuli Dladla,Q18204393,Minister of Foreign Affairs,2018-11-02,Q64747413-3B22F835-B6FD-4E9F-830F-7CD21D200CB8
Q86753035,Neal Rijkenberg,Q98886217,Finance Minister of Eswatini,2018-11-01,Q86753035-1F8428FA-8C2D-4429-8DFF-6CDADC67E90A
